CVE_PRESUPUESTAL,DOM_CALLE,REF_TELEFONO,REF_CP,REF_COLONIA_FRACC,CVE_NIVEL_ATENCION,CVE_CLUES,REF_UNIDAD_MEDICA,CVE_LOCALIZACION,CVE_TIPO_INMUEBLE,CVE_SERVICIO,CVE_UNIDAD_PRESUP,IND_MF,CVE_DELEGACION,CVE_PREI,CVE_NUMERO_ECONOMICO,CVE_LOCALIDAD,CVE_MUNICIPIO,CVE_ESTADO,REF_FRANJA_HORARIA,FEC_BAJA,IND_HORARIO_VERANO,CVE_PAIS,REF_ESTADO_REG,DES_USER_CREA_REG,STP_CREA_REG,DES_USER_MODIFICA_REG,STP_MODIFICA_REG,fh_proceso
CVE_PRESUPUESTAL,DOM_CALLE,REF_TELEFONO,REF_CP,REF_COLONIA_FRACC,CVE_NIVEL_ATENCION,CVE_CLUES,REF_UNIDAD_MEDICA,CVE_LOCALIZACION,CVE_TIPO_INMUEBLE,CVE_SERVICIO,CVE_UNIDAD_PRESUP,IND_MF,CVE_DELEGACION,CVE_PREI,CVE_NUMERO_ECONOMICO,CVE_LOCALIDAD,CVE_MUNICIPIO,CVE_ESTADO,REF_FRANJA_HORARIA,FEC_BAJA,IND_HORARIO_VERANO,CVE_PAIS,REF_ESTADO_REG,DES_USER_CREA_REG,STP_CREA_REG,DES_USER_MODIFICA_REG,STP_MODIFICA_REG,2021-01-04 21:13:45.089862
54701252110,XICOT�NCATL NOundefined 303 OTEundefined COLundefined CENTRO CundefinedPundefined 26500 MORELOS COAHUILA,"",26500,"",1,CLIMS000140,UMF 64 MORELOS,47,1,25,2110,1,5,52434,0,1,19,5,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.090443
54801252110,DOMICILIO CONOCIDO COLundefined CENTRO CundefinedPundefined 25935 RAMOS ARIZPE COAHUILA,"",25935,"",1,CLIMS000304,UMF 67 Eundefined HIP�LITO,48,1,25,2110,1,5,52435,0,43,27,5,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.090448
54901252110,ACU�A SundefinedN COLundefined CENTRO CundefinedPundefined 27550 NADADORES COAHUILA,"",27550,"",1,CLIMS000210,UMF 74 NADADORES,49,1,25,2110,1,5,52436,0,1,21,5,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.090454
050337UA2110,CALLE DAMASO RODR�?GUEZ ESQundefined CON CARMEN SALINAS 750 NUEVO CENTRO METROPOLITANO 25022 COAHUILA DE ZARAGOZA,844-4817552,25022,"",2,CLIMS000526,UMAA 89 Saltillo,3,37,25,2110,1,5,52437,0,1,30,5,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,35:43.7,2021-01-04 21:13:45.090460
50347252110,Boulevard Museo del Desierto  Noundefined 250  Fraccionamiento Saltillo 2000 CundefinedP 25115  Saltillo  Municipio de Saltillo  Estado de Coahuila de Zaragoza,"",25115,Fraccionamiento Saltillo 2000,1,CLIMS000572,UMF 91 Saltillo,5,47,25,2110,1,5,52438,"",1,30,5,"","",0,133,A,CSI_Beta - CI,17:45.0,CSI_Beta - CI,17:45.0,2021-01-04 21:13:45.090465
0541022K2110,MORELOS Y RAY�N COLundefined ZONA CENTRO CundefinedPundefined 27500 OCAMPO COAHUILA,"",27500,"",1,CLIMS000234,UMRM 52 OCAMPO,41,2,2K,2110,1,5,52701,0,1,23,5,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.090471
61411012151,Avenida Lapislázuli  Noundefined 250  Fraccionamiento El Haya CundefinedP 29883  Villa de �?lvarez  Municipio de El Haya  Estado de Colima,"",29883,Fraccionamiento El Haya,2,CMIMS000186,HGZ 1 Villa de �?lvarez,6,11,1,2151,0,6,60104,"",131,10,6,"","",0,133,A,CSI_Beta - CI,17:45.0,CSI_Beta - CI,17:45.0,2021-01-04 21:13:45.090477
60101022151,AVundefined DE LOS MAESTROS NOundefined 149 COLONIA CENTRO 2800 COLIMA COL,"",2800,"",2,CMIMS000022,HGZMF 1 COLIMA,1,1,2,2151,0,6,60201,0,1,2,6,"",14/07/2020,0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,35:43.5,2021-01-04 21:13:45.090482
60113252110,DOROTEO L�PEZ NOundefined 442 COLundefined MAGISTERIAL CundefinedPundefined 28030 COLIMA COLIMA,"",28030,"",1,CMIMS000116,UMF 11 COLIMA,1,13,25,2110,1,6,62401,0,1,2,6,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.090488
60119252110,ANDADOR FRANCISCO Jundefined M�JICA NOundefined 1001 COLundefined INFONAVIT CundefinedPundefined 28040 COLIMA COLIMA,"",28040,"",1,CMIMS000034,UMF 16 COLIMA,1,19,25,2110,1,6,62402,0,1,2,6,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.090494
60301252110,CALLE 9 UNIDAD HABITACIONAL PADRE HIDALGO CundefinedPundefined 28200 MANZANILLO COLIMA,"",28200,"",1,CMIMS000080,UMF 2 MANZANILLO,3,1,25,2110,1,6,62403,0,1,7,6,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.090500
60309252110,AVundefined PAROTAS ESQUINA PINO NOundefined 1 COLundefined BARRIO I VALLE DE LAS GARZAS CundefinedPundefined 28219 MANZANILLO COLIMA,"",28219,"",1,CMIMS000075,UMF 17 MANZANILLO,3,9,25,2110,1,6,62404,0,1,7,6,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.090505
60401252110,BASILIO VADILLO SundefinedN CundefinedPundefined 28500 CUAUHT�MOC COLundefined,"",28500,"",1,CMIMS000046,UMF 5 CUAUHT�MOC,4,1,25,2110,1,6,62406,0,1,5,6,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.090511
60502252110,KMundefined 24 CARRETERA COLIMAundefinedTONILA CundefinedPundefined 28510 QUESER�A COLIMA,"",28510,"",1,CMIMS000051,UMF 6 QUESER�A,5,2,25,2110,1,6,62407,0,18,5,6,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.090517
60601252110,BASILIO VADILLO Y CHIHUAHUA COLundefined ZONA CENTRO CundefinedPundefined 28300 ARMER�A COLIMA,"",28300,"",1,CMIMS000010,UMF 3 ARMER�A,6,1,25,2110,1,6,62408,0,1,1,6,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.090523
61002252110,DOMICILIO CONOCIDO COLundefined CundefinedPundefined 28750 MINATITL�N COLIMA,"",28750,"",1,CMIMS000092,UMF 9 MINATITL�N,10,2,25,2110,1,6,62409,0,1,8,6,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.090528
60120252110,AVundefined JAVIER MINA NOundefined 301 COLundefined CENTRO CundefinedPundefined 28000 COLIMA COLIMA,"",28000,"",1,CMIMS000121,UMF 19 COLIMA,1,20,25,2110,1,6,62410,0,1,2,6,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.090534
61410252110,AVundefined BENITO JU�REZ NOundefined 118 COLundefined ALTA VILLAundefined CundefinedPundefined 28987 VILLA DE ALVAREZ COLIMA,"",28987,"",1,CMIMS000145,UMF 18 COLIMA,14,10,25,2110,1,6,62411,0,1,10,6,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.090540
70304252110,6Aundefined CALLE ORIENTE NOundefined 207A AVundefined SUR COLundefined CENTRO CundefinedPundefined 30890 CACAHOAT�N CHIAPAS,"",30890,"",1,CSIMS000036,UMF 12 CACAHOATAN,3,4,25,2110,1,7,72405,0,1,15,7,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.090545
70402252110,AVundefined CENTRAL OTEundefined Y 3Aundefined AVENIDA NORTE COLundefined CENTRO CundefinedPundefined 30840 CDundefined HIDALGO CHIAPAS,"",30840,"",1,CSIMS000193,UMF 5 CDundefined HIDALGO,4,2,25,2110,1,7,72406,0,1,87,7,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.090608
70501252110,CARRETERA REFORMA SundefinedN COLundefined CENTRO CundefinedPundefined 29500 REFORMA CHIAPAS,"",29500,"",1,CSIMS000176,UMF 40 CDundefined REFORMA,5,1,25,2110,1,7,72407,0,1,74,7,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.090615
70702252110,AVundefined CENTRAL SundefinedN COLundefined CENTRO CundefinedPundefined 30650 MAZAT�N CHIAPAS,"",30650,"",1,CSIMS000123,UMF 7 MAZAT�N,7,2,25,2110,1,7,72408,0,1,54,7,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.090630
71202252110,CALLE DIAGONAL CENTENARIO SundefinedN COLundefined CENTRO CundefinedPundefined 29240 SAN CRIST�BAL DE LAS CASAS CHIAPAS,"",29240,"",1,CSIMS000181,UMF 17 SundefinedCRISTOBAL,12,2,25,2110,1,7,72411,0,1,78,7,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.090636
71501252110,DOMICILIO CONOCIDO COLundefined CENTRO CundefinedPundefined 29600 MALPASO CHIAPAS,"",29600,"",1,CSIMS000234,UMF 41 MAL PASO,15,1,25,2110,1,7,72412,0,31,92,7,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.090642
71601252110,CAMPAMENTO DE CundefinedFundefinedEundefined COLundefined CENTRO CundefinedPundefined 29550 PE�ITAS CHIAPAS,"",29550,"",1,CSIMS000135,UMF 42 PE�ITAS,16,1,25,2110,1,7,72414,0,43,62,7,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.090648
71701252110,AVundefined 12 DE OCTUBRE SundefinedN COLundefined CENTRO CundefinedPundefined 29996 PALENQUE CHIAPAS,"",29996,"",1,CSIMS000140,UMF 45 PALENQUE,17,1,25,2110,1,7,72415,0,1,65,7,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.090654
71902252110,DOMICILIO CONOCIDO COLundefined CENTRO CundefinedPundefined 30885 EJIDO SANTO DOMINGO CHIAPAS,"",30885,"",1,CSIMS000275,UMF 4 Eundefined STOundefined DOMINGO,19,2,25,2110,1,7,72416,0,24,105,7,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.090660
72001252110,CALLE OLIMPIADA 68 Y CARRETERA A NUEVO MUNDO COLundefined SAN JUANITO CundefinedPundefined 29510 ESTACI�N JU�REZ CHIAPAS,"",29510,"",1,CSIMS000106,UMF 44 ESTACI�N J�AREZ,20,1,25,2110,1,7,72417,0,1,48,7,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.090665
72101252110,CARRETERA PICHUCALCO undefined TEAPA KMundefined 1 COLundefined CENTRO CundefinedPundefined 29520 PICHUCALCO CHIAPAS,"",29520,"",1,CSIMS000152,UMF 43 PICHUCALCO,21,1,25,2110,1,7,72418,0,1,68,7,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.090671
72801252110,CARRETERA A NUEVA ALEMANIA KMundefined 16undefined5 COLundefined CENTRO CundefinedPundefined 30700 FINCA CHAPULTEPEC CHIAPAS,"",30700,"",1,CSIMS000222,UMF 6 Fundefined CHAPULTEPEC,28,1,25,2110,1,7,72420,0,264,89,7,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.090677
76301252110,PRESA HIDROEL�CTRICA BELISARIO DOM�NGUEZ COLundefined CENTRO CundefinedPundefined 30271 LA ANGOSTURA CHIAPAS,"",30271,"",1,CSIMS000292,UMF 20 ANGOSTURA,63,1,25,2110,1,7,72421,0,607,106,7,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.090683
79501252110,4Aundefined ORIENTE ESQUINA 13Aundefined SUR COLundefined CENTRO CundefinedPundefined 30400 CINTALAPA CHIAPAS,"",30400,"",1,CSIMS000041,UMF 24 CINTALAPA,95,1,25,2110,1,7,72422,0,1,17,7,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.090689
79601252110,AVundefined FRANCISCO SARABIA SundefinedN COLundefined CENTRO CundefinedPundefined 30560 MAPASTEPEC CHIAPAS,"",30560,"",1,CSIMS000111,UMF 29 MAPASTEPEC,96,1,25,2110,1,7,72423,0,1,51,7,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.090694
79701252110,1Aundefined PONIENTE Y 4Aundefined NORTE COLundefined CENTRO CundefinedPundefined 30470 VILLAFLORES CHIAPAS,"",30470,"",1,CSIMS000304,UMF 34 VILLAFLORES,97,1,25,2110,1,7,72424,0,1,108,7,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.090700
79801252110,CARRETERA TUXTLA undefined CHICOASEN KMundefined 33 COLundefined CENTRO CundefinedPundefined 20640 CHICOAS�N CHIAPAS,"",20640,"",1,CSIMS000065,UMF 21 CHICOAS�N,98,1,25,2110,1,7,72425,0,1,29,7,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.090706
07B501252110,6Aundefined PONIENTE SundefinedN COLundefined CENTRO CundefinedPundefined 30540 PIJIJIAPAN CHIAPAS,"",30540,"",1,CSIMS000164,UMF 33 PIJIJIAPAN,B5,1,25,2110,1,7,72427,0,1,69,7,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.090711
07B601252110,AVundefined BELISARIO DOM�NGUEZ SundefinedN COLundefined CENTRO CundefinedPundefined 30140 FRONTERA COMALAPA CHIAPAS,"",30140,"",1,CSIMS000082,UMF 27 FRONTERA,B6,1,25,2110,1,7,72428,0,1,34,7,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.090717
07B701252110,ALLENDE SundefinedN ESQUINA 20 DE NOVIEMBRE COLundefined CENTRO CundefinedPundefined 30600 ESCUINTLA CHIAPAS,"",30600,"",1,CSIMS000070,UMF 26 ESCUINTHA,B7,1,25,2110,1,7,72429,0,1,32,7,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.090723
07B801252110,1RAundefined ORIENTE NOundefined 5 COLundefined CENTRO CundefinedPundefined 30580 ACAPETAHUA CHIAPAS,"",30580,"",1,CSIMS000012,UMF 22 ACAPETAHUA,B8,1,25,2110,1,7,72430,0,1,3,7,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.090729
70138252110,"","",29000,"",1,"",UMF 25,1,38,25,2110,1,7,72431,0,1,101,7,"","",0,133,A,CSI_Beta - CI,43:31.9,CSI_Beta - CI,43:31.9,2021-01-04 21:13:45.090735
081015UA2151,"","","","",2,081015UA2151,UMAA CD JUAREZ (HGZ35),10,15,UA,2151,0,8,80102,0,1,37,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.090741
82503202110,CARRET CUAUHT�MOC KMundefined 1 NOundefined 1005 COL BARRIO AMERICANO CundefinedPundefinedundefined 31940,"",31940,"",1,CHIMS000416,UMFH 5 Cundefined MADERA,25,3,20,2110,1,8,82203,0,1,40,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.090746
82602202110,DOMICILIO CONOCIDO MESA DE HURACAN,"",31952,"",1,CHIMS000421,UMFH 7 MESA HURAC�N,26,2,20,2110,1,8,82204,0,84,40,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.090752
83001202110,PROLONGACI�N HIDALGO SundefinedN COL FRESNILLO,"",33040,"",1,CHIMS000532,UMFH 25 NAICA,30,1,20,2110,1,8,82205,0,22,62,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.090758
83101202110,DOMICILIO CONOCIDO COL FERROCARRILERA,"",31690,"",1,CHIMS000264,UMFH 31 LA JUNTA,31,1,20,2110,1,8,82206,0,120,31,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.090764
83401202110,BLVD LIBRE COMERCIO Y AVENIDA DEL COMERCIO SundefinedN COL FRONTERIZA,"",32881,"",1,CHIMS000486,UMFH 30 OJINAGA,34,1,20,2110,1,8,82207,0,1,52,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.090769
80115252110,CALLE 22 Y CARLOS FUERO COL BELLAVISTA,"",31030,"",1,CHIMS000165,UMF 29 CHIHUAHUA,1,15,25,2110,1,8,82403,0,1,19,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.090775
80139252110,CALLE EL SAUCITO ESQ MANUEL GOMEZ MORIN FRACC MEZQUITE,"",31125,"",1,CHIMS000194,UMF 58 CHIHUAHUA,1,39,25,2110,1,8,82404,0,1,19,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.090781
80201252110,DURANGO Y SONORA SundefinedN COLundefined CENTRO,"",33126,"",1,CHIMS000491,UMF 14 ROSALES,2,1,25,2110,1,8,82405,0,1,55,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.090786
80509252110,AVEundefined FERNANDO BAEZA SundefinedN SECTOR ORIENTE,"",33060,"",1,CHIMS000211,UMF 20 DELICIAS,5,9,25,2110,1,8,82406,0,1,21,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.090792
80514252110,CALLE 7A Y AV 14 PTE COL CENTRO,"",33000,"",1,CHIMS000223,UMF 57 DELICIAS,5,14,25,2110,1,8,82408,0,1,21,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.090798
80701252110,AV HIDALGO NO 15 COL CENTRO,"",32900,"",1,CHIMS000025,UMF 3 VILLA ALDAMA,7,1,25,2110,1,8,82410,0,1,2,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.090804
80805252110,BENITO JU�REZ Y VICTORIA 1701 COL CENTRO CundefinedPundefined 31700,"",31700,"",1,CHIMS000474,UMF 54 Nundefined CASAS GRANDES,8,5,25,2110,1,8,82411,0,1,50,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.090809
80901252110,FRANCISCO I MADERO SundefinedN CLOundefined L�ZARO C�RDENAS,"",33131,"",1,CHIMS000112,UMF 27 L�ZARO C�RDENAS,9,1,25,2110,1,8,82413,0,93,17,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.090815
81005252110,MIGUEL HIDALGO undefined 3904 COL DURANGO,"",32160,"",1,CHIMS000363,UMF 56 CDundefined JU�REZ,10,5,25,2110,1,8,82416,0,1,37,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.090821
81007252110,IRLANDA Y GUADIANA SundefinedN COL EL MIRADOR,"",32260,"",1,CHIMS000351,UMF 50 CDundefined JU�REZ,10,7,25,2110,1,8,82417,0,1,37,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.090827
81028252110,CALLE CARLOS VILLAREAL Y 4AundefinedSundefinedN ANEXO DE COLundefined ZONA PRONAF,"",32315,"",1,CHIMS000375,UMF 61 CDundefined JU�REZ,10,28,25,2110,1,8,82421,0,1,37,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.090832
81042252110,PORFIRIO PARRA Y SOTO GAMA SundefinedN COLundefined FCOundefined Iundefined MADERO,"",32170,"",1,CHIMS000380,UMF 62 CDundefined JU�REZ,10,42,25,2110,1,8,82423,0,1,37,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.090838
81043252110,COATEPEC undefined4829 COLundefined DIAS ORDAZ (CENTRO COMUNITARIO),"",32220,"",1,CHIMS000392,UMF 63 CDundefined JU�REZ,10,43,25,2110,1,8,82424,0,1,37,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.090844
81101252110,CALLE 10A Y REFORMA COL CENTRO,"",33620,"",1,CHIMS000520,UMF 13 SAUCILLO,11,1,25,2110,1,8,82427,0,1,62,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.090849
81501252110,CALLE SAN CARLOS Y 2 NACIONES SundefinedN,"",31824,"",1,CHIMS000042,UMF 37 ASCENCI�N,15,1,25,2110,1,8,82428,0,1,5,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.090855
81602252110,CALLE 5 DE MAYO Y ABASOLO SundefinedN,"",31850,"",1,CHIMS000462,UMF 42 CASAS GRANDES,16,2,25,2110,1,8,82429,0,1,50,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.090861
82001252110,CARRETERA SUECO undefined CASAS GRANDES SundefinedN,"",31880,"",1,CHIMS000071,UMF 40 RICARDO FLORES,20,1,25,2110,1,8,82432,0,26,10,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.090867
82101252110,FCO I MADERO SundefinedN,"",31680,"",1,CHIMS000252,UMF 38 GUERRERO,21,1,25,2110,1,8,82433,0,1,31,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.090890
82301252110,AVE CONSTITUCI�N SundefinedN COL FELIPE ANGELES,"",33580,"",1,CHIMS000515,UMF 8 STAundefined BARBARA,23,1,25,2110,1,8,82434,0,1,60,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.090896
82401252110,BENITO JU�REZ SundefinedN CENTRO,"",33500,"",1,CHIMS000503,UMF 9 Sundefined FCOundefined DEL ORO,24,1,25,2110,1,8,82435,0,1,59,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.090901
82701252110,CALLE LIVERTAD SundefinedN COL CENTRO,"",31900,"",1,CHIMS000235,UMF 41 G�MEZ FARIAS,27,1,25,2110,1,8,82436,0,1,25,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.090907
83201252110,DOMICILIO CONOCIDO FCO PORTILLO MPIO AQUILES SERDAN,"",31651,"",1,CHIMS000030,UMF 28 FCOundefined PORTILLO,32,1,25,2110,1,8,82437,0,2,4,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.090913
83301252110,AVE L�PEZ MATEOS COL CENTRO,"",33200,"",1,CHIMS000544,UMF 32 Eundefined CREEL,33,1,25,2110,1,8,82438,0,42,65,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.090919
85301252110,AVEundefined JU�REZ Y 19 SundefinedN,"",31890,"",1,CHIMS000066,UMF 55 VALLE BUENAVENTURA,53,1,25,2110,1,8,82439,0,1,10,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.090925
87101252110,AV JU�REZ NUM 266,"",32740,"",1,CHIMS000240,UMF 43 GPE DISTRITO,71,1,25,2110,1,8,82440,0,1,28,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.090931
87402252110,AVE INDEPENDENCIA Y 4Aundefined undefined 207,"",31964,"",1,CHIMS000445,UMF 39 EL MOLINO,74,2,25,2110,1,8,82441,0,1,48,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.090936
87501252110,AV �LVARO OBREGON SundefinedN,"",31830,"",1,CHIMS000054,UMF 45 RODRIGO Mundefined QUEVEDO,75,1,25,2110,1,8,82442,0,125,5,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.090942
87801252110,GALEANA SundefinedN COL CHIHUAHUA,"",32800,"",1,CHIMS000013,UMF 10 Vundefined AHUMADA,78,1,25,2110,1,8,82443,0,1,1,8,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.090948
80173252110,Calle  Puerta de Alcalá  Noundefined 300  Colonia Los Portales CundefinedP 31137  Chihuahua  Municipio de Chihuahua  Estado de Chihuahua,"",31137,Colonia Los Portales,1,CHIMS000631,UMF 69 Chihuahua,8,73,25,2110,1,8,082446 ,"",1,19,8,"","",0,133,A,CSI_Beta - CI,17:45.0,CSI_Beta - CI,17:45.0,2021-01-04 21:13:45.090954
81085252110,Calle Hacienda de los Fresnos Calle Acacia y Hacienda Cañada Noundefined 9703  Fraccionamiento Las Huertas CundefinedP 32577  Juárez  Municipio de Juárez  Estado de Chihuahua,"",32577,Fraccionamiento Las Huertas,1,CHIMS000626,UMF 70 Cdundefined Juárez,8,85,25,2110,1,8,82447,"",1,37,8,"","",0,133,A,CSI_Beta - CI,17:45.0,CSI_Beta - CI,17:45.0,2021-01-04 21:13:45.090960
1.00803E+11,AVundefined SOLEDAD ALVAREZ SundefinedN COLundefined CundefinedPundefined 34409 CANATL�N DURANGO,"",34409,"",1,DGIMS000013,UMFH 6 CANATL�N,8,3,20,2110,1,10,102201,0,1,1,10,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.090966
1.02901E+11,CALLE RAM�N CORONA KMundefined 1 CP 34940,"",34940,"",1,DGIMS000141,UMFH 24 PUEBLO NUEVO,29,1,20,2110,1,10,102203,0,58,7,10,"","",0,133,A,CSI_Beta - CI,04:44.3,CSI_Beta - CI,04:44.3,2021-01-04 21:13:45.090972
